TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009420000,0000,0000,Con accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.170,21.930,1.640,0.220,23.790,1.00000,0.000,0.000,0.120,0.000,0.000,3.000,1.110,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,6406901000,0000,0000,Plantillas,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.080,3.240,0.120,0.030,3.390,2.00000,0.000,0.000,0.020,0.000,0.000,0.470,0.490,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9021102000,0000,0000,PARA FRACTURAS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.060,1.980,0.090,0.020,2.090,1.00000,0.000,0.000,0.010,0.000,0.000,0.260,0.100,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409919100,0000,0000,Equipo para la conversión del sistema de alimentación de combustible para vehículos automóviles a uso dual (gas/gasolina). Solamente para remanufacturas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,17.310,581.990,25.970,5.820,613.780,3.00000,0.000,0.000,3.070,0.000,0.000,74.020,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8448190000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.360,169.400,3.540,1.700,174.640,7.00000,0.000,0.000,0.870,0.000,0.000,21.060,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409997000,0000,0001,Válvulas. Solamente para remanufacturas,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.310,92.800,4.250,0.930,97.980,48.00000,0.000,0.000,0.490,0.000,0.000,11.820,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-03,055-QUITO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.880,157.080,7.360,1.570,166.010,11.00000,0.000,0.000,0.830,0.000,0.000,20.970,7.930,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-14,055-QUITO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,471.880,3.000,4.720,479.600,24.00000,0.000,0.000,2.400,0.000,0.000,57.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-06,055-QUITO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.090,118.070,37.230,1.180,156.480,2.00000,0.000,0.000,0.780,0.000,0.000,19.590,5.960,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-03,055-QUITO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.920,48.800,20.000,0.490,69.290,244.00000,0.000,0.000,0.350,0.000,0.000,8.360,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-21,055-QUITO,91-COURIER IMPORTACION,8512901000,0000,0000,BRAZOS Y CUCHILLAS PARA LIMPIAPARABRISAS DE VEHÍCULOS AUTOMÓVILES Y VELOCÍPEDOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.060,34.540,1.600,0.340,36.480,2.00000,0.000,0.000,0.180,0.000,0.000,4.820,3.480,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-12,055-QUITO,91-COURIER IMPORTACION,3924109090,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.380,27.000,6.000,0.270,33.270,9.00000,0.000,0.000,0.170,0.000,0.000,4.670,5.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-09,055-QUITO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.040,1.580,0.060,0.020,1.660,2.00000,0.000,0.000,0.010,0.000,0.000,0.200,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-24,055-QUITO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,44.330,240.000,66.500,2.400,308.900,240.00000,0.000,0.000,1.540,0.000,0.000,37.250,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-02,055-QUITO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.580,737.900,3.000,7.380,748.280,41.00000,0.000,0.000,3.750,0.000,0.000,90.240,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-15,055-QUITO,91-COURIER IMPORTACION,8211949000,0000,0000,Las demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.580,1226.920,118.050,12.270,1357.240,8.00000,0.000,0.000,6.790,0.000,0.000,163.680,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-04,055-QUITO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.060,2.200,0.090,0.030,2.320,1.00000,0.000,0.000,0.010,0.000,0.000,0.280,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-22,055-QUITO,91-COURIER IMPORTACION,4205009000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.660,110.000,12.990,1.100,124.090,11.00000,0.000,0.000,0.620,0.000,0.000,18.300,27.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-30,055-QUITO,91-COURIER IMPORTACION,8512901000,0000,0000,BRAZOS Y CUCHILLAS PARA LIMPIAPARABRISAS DE VEHÍCULOS AUTOMÓVILES Y VELOCÍPEDOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.130,7.990,0.200,0.080,8.270,1.00000,0.000,0.000,0.040,0.000,0.000,1.090,0.810,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-03,055-QUITO,91-COURIER IMPORTACION,8708993200,0000,0000,SISTEMAS HIDRAULICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.060,62.740,21.090,0.630,84.460,1.00000,0.000,0.000,0.420,0.000,0.000,10.190,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708409000,0000,0000,Partes,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.060,144.990,4.590,1.450,151.030,1.00000,0.000,0.000,0.760,0.000,0.000,18.210,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708409000,0000,0000,Partes,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,33.380,395.520,53.060,3.960,452.540,6.00000,0.000,0.000,2.270,0.000,0.000,54.570,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8466200000,0000,0000,Portapiezas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.080,43.780,9.120,0.440,53.340,2.00000,0.000,0.000,0.260,0.000,0.000,6.440,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8436910000,0000,0000,De máquinas o aparatos para la avicultura,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.600,127.780,63.040,1.280,192.100,110.00000,0.000,0.000,0.960,0.000,0.000,23.170,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544300000,0000,0000,JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS DE CABLES DEL TIPO DE LOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,25.130,2444.270,531.430,18.580,2994.280,6.00000,0.000,0.000,14.970,0.000,0.000,361.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413811000,0000,0000,De inyección,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.370,176.000,61.440,1.760,239.200,22.00000,0.000,0.000,1.200,0.000,0.000,29.910,8.890,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708409000,0000,0000,Partes,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.040,654.500,15.060,6.550,676.110,5.00000,0.000,0.000,3.380,0.000,0.000,81.540,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-08,055-QUITO,91-COURIER IMPORTACION,8544300000,0000,0000,JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS DE CABLES DEL TIPO DE LOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.160,232.220,315.220,2.320,549.760,2.00000,0.000,0.000,2.750,0.000,0.000,66.300,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-22,055-QUITO,91-COURIER IMPORTACION,8544300000,0000,0000,JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS DE CABLES DEL TIPO DE LOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.900,182.430,7.340,1.830,191.600,5.00000,0.000,0.000,0.960,0.000,0.000,23.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544300000,0000,0000,JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS DE CABLES DEL TIPO DE LOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.540,809.040,29.800,8.090,846.930,1.00000,0.000,0.000,4.230,0.000,0.000,102.140,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-06,055-QUITO,91-COURIER IMPORTACION,9503009210,0000,0000,"Diseñados exclusivamente con fines educativos en ciencia, tecnología, ingeniería, matemáticas (Educación STEM)",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.030,139.900,7.540,1.400,148.840,2.00000,0.000,0.000,0.740,0.000,0.000,23.040,42.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8537109090,0000,0000,- - - Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.820,235.000,5.730,2.350,243.080,6.00000,0.000,0.000,1.220,0.000,0.000,29.320,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8537109090,0000,0000,- - - Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.260,30.000,1.880,0.300,32.180,1.00000,0.000,0.000,0.160,0.000,0.000,3.880,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-18,055-QUITO,91-COURIER IMPORTACION,8511109000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.550,35.200,0.820,0.350,36.370,20.00000,0.000,0.000,0.180,0.000,0.000,4.390,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8528490000,0000,0000,"Mayor a 20 pero menor o igual a 32 pulgadas, RES. 70.AR.ESP. 73,11 C/U",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.820,373.430,14.730,3.730,391.890,1.00000,0.000,0.000,1.960,0.000,0.000,58.300,18.860,73.110
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-27,055-QUITO,91-COURIER IMPORTACION,8466200000,0000,0000,Portapiezas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.790,48.340,2.680,0.480,51.500,1.00000,0.000,0.000,0.260,0.000,0.000,6.210,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8210009000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.130,3.980,0.190,0.050,4.220,1.00000,0.000,0.000,0.020,0.000,0.000,0.650,1.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-10,055-QUITO,91-COURIER IMPORTACION,8544300000,0000,0000,JUEGOS DE CABLES PARA BUJIAS DE ENCENDIDO Y DEMAS JUEGOS DE CABLES DEL TIPO DE LOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.450,84.120,6.680,0.840,91.640,4.00000,0.000,0.000,0.460,0.000,0.000,11.070,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409997000,0000,0000,Válvulas,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.370,456.000,64.650,4.560,525.210,96.00000,0.000,0.000,2.630,0.000,0.000,63.340,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7315110090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.000,123.880,38.610,0.940,163.430,1.00000,0.000,0.000,0.820,0.000,0.000,21.960,18.720,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009110000,0000,0000,Sin accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.280,110.020,4.920,1.100,116.040,6.00000,0.000,0.000,0.580,0.000,0.000,13.990,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8424909000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.490,63.360,0.730,0.640,64.730,6.00000,0.000,0.000,0.320,0.000,0.000,7.810,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409997000,0000,0000,Válvulas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.650,278.000,3.970,2.780,284.750,4.00000,0.000,0.000,1.420,0.000,0.000,34.340,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421292000,0000,0000,Filtros magnéticos y electromagnéticos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.630,750.000,6.940,7.500,764.440,3.00000,0.000,0.000,3.820,0.000,0.000,92.190,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8205700000,0000,0000,"Tornillos de banco, prensas de carpintero y similares",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.450,30.000,3.680,0.300,33.980,1.00000,0.000,0.000,0.170,0.000,0.000,4.280,1.520,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504401000,0000,0000,UNIDADES DE ALIMENTACION ESTABILIZADA (UPS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,27.080,366.840,42.530,3.670,413.040,2.00000,0.000,0.000,2.070,0.000,0.000,49.810,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8532220000,0000,0000,ELECTROLITICOS DE ALUMINIO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.320,121.000,6.450,1.210,128.660,1010.00000,0.000,0.000,0.640,0.000,0.000,15.520,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409997000,0000,0000,Válvulas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.890,93.190,2.830,0.930,96.950,3.00000,0.000,0.000,0.480,0.000,0.000,11.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8307900000,0000,0000,De los demás metales comunes,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.770,319.860,2.660,3.200,325.720,2.00000,0.000,0.000,1.630,0.000,0.000,39.280,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-26,055-QUITO,91-COURIER IMPORTACION,3811110000,0000,0000,A base de compuestos de plomo,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,136.770,1.500,1.370,139.640,1.00000,0.000,0.000,0.700,0.000,0.000,16.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009110000,0000,0000,Sin accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.130,219.360,10.700,2.190,232.250,10.00000,0.000,0.000,1.160,0.000,0.000,28.010,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9017801000,0000,0000,PARA MEDIDA LINEAL,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,1343.000,1.500,13.430,1357.930,1.00000,0.000,0.000,6.790,0.000,0.000,163.770,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-03,055-QUITO,91-COURIER IMPORTACION,4009110000,0000,0000,Sin accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.350,14.990,0.520,0.150,15.660,1.00000,0.000,0.000,0.080,0.000,0.000,1.890,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-14,055-QUITO,91-COURIER IMPORTACION,8504401000,0000,0000,UNIDADES DE ALIMENTACION ESTABILIZADA (UPS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.900,410.000,7.350,4.100,421.450,5.00000,0.000,0.000,2.110,0.000,0.000,50.830,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-28,055-QUITO,91-COURIER IMPORTACION,4009110000,0000,0000,Sin accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.790,194.500,10.180,1.950,206.630,5.00000,0.000,0.000,1.030,0.000,0.000,24.920,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-03,055-QUITO,91-COURIER IMPORTACION,8424909000,0000,0000,Los demás,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.400,1290.000,593.000,12.900,1895.900,7.00000,0.000,0.000,9.480,0.000,0.000,228.650,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-03-08,055-QUITO,91-COURIER IMPORTACION,8481801000,0000,0000,Canillas o grifos para uso doméstico,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.540,307.300,6.810,3.070,317.180,1.00000,0.000,0.000,1.590,0.000,0.000,45.700,62.070,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-01-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.230,8.040,0.350,0.080,8.470,3.00000,0.000,0.000,0.040,0.000,0.000,1.020,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,6903909000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.800,227.200,7.200,2.270,236.670,36.00000,0.000,0.000,1.180,0.000,0.000,28.540,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-04-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.950,60.000,14.920,0.600,75.520,6.00000,0.000,0.000,0.380,0.000,0.000,9.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,PA-PANAMA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.100,377.500,19.500,3.780,400.780,2.00000,0.000,0.000,2.000,0.000,0.000,48.330,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.410,49.760,0.620,0.500,50.880,2.00000,0.000,0.000,0.250,0.000,0.000,6.140,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9102110000,0000,0000,CON INDICADOR MECANICO SOLAMENTE,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.460,225.000,150.000,2.250,377.250,15.00000,0.000,0.000,1.890,0.000,0.000,53.680,68.180,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.500,1549.020,12.750,15.490,1577.260,13.00000,0.000,0.000,7.890,0.000,0.000,190.220,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.070,221.480,6.110,2.210,229.800,12.00000,0.000,0.000,1.150,0.000,0.000,27.710,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.410,12.250,0.610,0.130,12.990,5.00000,0.000,0.000,0.060,0.000,0.000,1.570,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-02-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,Las demás,AR-ARGENTINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.230,907.960,0.380,9.080,917.420,600.00000,0.000,0.000,4.590,0.000,0.000,110.640,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2022-05-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.840,190.460,14.760,1.900,207.120,1.00000,0.000,0.000,1.040,0.000,0.000,24.980,0.000,0.000
